GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated),Engine RPM(rpm),Engine Load(%),Speed (GPS)(km/h),Throttle Position(Manifold)(%),Engine Coolant Temperature(°C),Acceleration Sensor(Total)(g)
Tue Nov 01 18:01:26 GMT+08:00 2016,01-Nov-2016 18:01:25.181,103.32065914,2.03099746,3.5,12.0,38.0,153.2,0.032920275,0.86011696,9.432556,-0.015480399,894.75,15.686274528503418,12.59999942779541,9.803921699523926,91.0,-0.015480399131774902
Tue Nov 01 18:01:27 GMT+08:00 2016,01-Nov-2016 18:01:26.188,103.32066659,2.03097473,3.25,12.0,38.0,153.0,0.26755205,1.3634979,9.656414,0.013482332,1066.5,15.686274528503418,11.699999809265137,9.803921699523926,91.0,0.01857578754425049
Tue Nov 01 18:01:28 GMT+08:00 2016,01-Nov-2016 18:01:27.181,103.32065431,2.03094203,3.5,12.0,38.0,169.8,-0.19931729,1.3976152,9.680955,0.016283393,1113.25,25.490196228027344,12.59999942779541,13.333333969116211,91.0,0.016283392906188965
Tue Nov 01 18:01:29 GMT+08:00 2016,01-Nov-2016 18:01:28.181,103.32067435,2.0309148,3.25,11.0,39.0,163.9,-0.47524905,1.5765818,9.749788,0.026937068,1227.0,30.980392456054688,11.699999809265137,14.117647171020508,91.0,0.02693706750869751
Tue Nov 01 18:01:30 GMT+08:00 2016,01-Nov-2016 18:01:29.182,103.32068314,2.03089179,3.0,11.0,39.0,158.2,-0.9624691,1.3210008,9.72824,0.024564207,1407.0,32.94117736816406,10.799999237060547,14.901961326599121,91.0,0.02456420660018921
Tue Nov 01 18:01:31 GMT+08:00 2016,01-Nov-2016 18:01:30.182,103.32069506,2.03086883,3.5,11.0,38.0,132.0,-2.1296425,1.9147629,9.545682,0.034905016,1521.75,34.509803771972656,12.59999942779541,16.47058868408203,91.0,0.03490501642227173
Tue Nov 01 18:01:32 GMT+08:00 2016,01-Nov-2016 18:01:31.181,103.32073335,2.03086359,3.75,10.0,37.0,110.4,-2.284667,1.543063,9.053075,-0.016315341,1856.5,40.7843132019043,13.5,18.431373596191406,91.0,-0.016315340995788574
Tue Nov 01 18:01:33 GMT+08:00 2016,01-Nov-2016 18:01:32.185,103.32077726,2.0308596,4.0,10.0,38.0,98.6,-0.87328506,1.946486,10.080787,0.06936306,1717.5,48.235294342041016,14.399999618530273,18.823530197143555,91.0,0.0693630576133728
Tue Nov 01 18:01:34 GMT+08:00 2016,01-Nov-2016 18:01:33.181,103.32082856,2.03085734,4.25,10.0,38.0,96.4,0.8834604,2.4384944,10.356718,0.107331574,1532.0,50.58823776245117,15.299999237060547,20.0,90.0,0.10733157396316528
Tue Nov 01 18:01:35 GMT+08:00 2016,01-Nov-2016 18:01:34.181,103.32090478,2.03090753,6.5,10.0,38.0,73.9,0.17118542,2.5276785,9.63726,0.034769595,1806.75,61.56863021850586,23.399999618530273,24.3137264251709,90.0,0.03476959466934204
Tue Nov 01 18:01:36 GMT+08:00 2016,01-Nov-2016 18:01:35.181,103.32097544,2.03091602,7.25,10.0,40.0,72.0,-0.40102878,2.1697452,9.855133,0.048472106,1832.75,61.56863021850586,26.099998474121094,24.705883026123047,90.0,0.04847210645675659
Tue Nov 01 18:01:37 GMT+08:00 2016,01-Nov-2016 18:01:36.182,103.32104995,2.03093978,7.75,11.0,39.0,72.3,0.4213795,2.3038206,9.351153,0.0016686916,1959.0,60.39215850830078,27.899999618530273,25.098039627075195,90.0,0.001668691635131836
Tue Nov 01 18:01:38 GMT+08:00 2016,01-Nov-2016 18:01:37.181,103.32113273,2.03096528,8.5,11.0,38.0,70.2,0.3513491,2.0775685,9.564238,0.01732701,2046.25,59.2156867980957,30.599998474121094,25.490196228027344,90.0,0.01732701063156128
Tue Nov 01 18:01:39 GMT+08:00 2016,01-Nov-2016 18:01:38.183,103.32121219,2.030993,9.0,11.0,39.0,71.2,0.20410569,2.0518308,9.227253,-0.017204642,2140.0,60.0,32.39999771118164,26.666667938232422,90.0,-0.017204642295837402
Tue Nov 01 18:01:40 GMT+08:00 2016,01-Nov-2016 18:01:39.181,103.32131749,2.03099232,10.0,11.0,43.0,78.9,1.3652935,2.328361,9.66659,0.04207295,2425.75,60.39215850830078,36.0,26.666667938232422,90.0,0.042072951793670654
Tue Nov 01 18:01:41 GMT+08:00 2016,01-Nov-2016 18:01:40.182,103.32140938,2.03100241,11.25,11.0,41.0,72.9,0.4950012,2.5258827,9.419388,0.014385402,2540.5,60.0,40.5,27.05882453918457,90.0,0.014385402202606201
Tue Nov 01 18:01:42 GMT+08:00 2016,01-Nov-2016 18:01:41.180,103.32154901,2.03106327,13.0,10.0,40.0,71.6,-0.04189853,2.4546554,9.797672,0.04861945,2680.75,60.7843132019043,46.79999923706055,27.05882453918457,90.0,0.04861944913864136
Tue Nov 01 18:01:43 GMT+08:00 2016,01-Nov-2016 18:01:42.189,103.32165536,2.03110469,14.0,10.0,39.0,72.3,-0.7942764,1.5472529,9.331401,-0.013406038,2483.75,60.0,50.39999771118164,24.705883026123047,90.0,-0.013406038284301758
Tue Nov 01 18:01:44 GMT+08:00 2016,01-Nov-2016 18:01:43.186,103.3217846,2.03116906,14.75,11.0,40.0,70.3,0.5177461,1.5771804,9.618706,0.0139942765,2025.0,58.431373596191406,53.099998474121094,24.705883026123047,90.0,0.013994276523590088
Tue Nov 01 18:01:45 GMT+08:00 2016,01-Nov-2016 18:01:44.181,103.32192732,2.03121254,15.75,10.0,40.0,70.5,0.22984336,2.1266496,10.641029,0.12541097,2129.25,58.431373596191406,56.69999694824219,25.490196228027344,90.0,0.12541097402572632
Tue Nov 01 18:01:46 GMT+08:00 2016,01-Nov-2016 18:01:45.181,103.32207995,2.03128401,16.5,11.0,40.0,69.5,0.1352724,1.1073183,9.658808,0.010132968,2156.0,59.2156867980957,59.39999771118164,25.882352828979492,90.0,0.010132968425750732
Tue Nov 01 18:01:47 GMT+08:00 2016,01-Nov-2016 18:01:46.181,103.32221887,2.03133449,17.0,10.0,39.0,70.0,0.51954174,1.4856021,9.987412,0.04964775,2272.5,58.039215087890625,61.19999694824219,24.705883026123047,90.0,0.049647748470306396
Tue Nov 01 18:01:48 GMT+08:00 2016,01-Nov-2016 18:01:47.181,103.32236596,2.03138332,17.25,10.0,38.0,69.8,0.06584055,0.98222125,9.130887,-0.044832826,2289.25,48.235294342041016,62.099998474121094,21.176471710205078,90.0,-0.044832825660705566
Tue Nov 01 18:01:49 GMT+08:00 2016,01-Nov-2016 18:01:48.180,103.32252075,2.03143869,17.75,11.0,38.0,70.5,0.19752164,1.3443443,7.873931,-0.16649336,1866.75,37.25490188598633,63.89999771118164,17.254901885986328,90.0,-0.16649335622787476
Tue Nov 01 18:01:50 GMT+08:00 2016,01-Nov-2016 18:01:49.181,103.32268451,2.031521,18.25,10.0,37.0,69.8,0.83258367,1.1408371,9.34397,-0.017686605,1719.75,33.72549057006836,65.69999694824219,16.86274528503418,90.0,-0.01768660545349121
Tue Nov 01 18:01:51 GMT+08:00 2016,01-Nov-2016 18:01:50.181,103.32282988,2.03156215,18.25,11.0,35.0,70.8,0.12270284,1.1695676,8.6813755,-0.087966025,1713.25,31.372549057006836,65.69999694824219,16.078432083129883,90.0,-0.08796602487564087
Tue Nov 01 18:01:52 GMT+08:00 2016,01-Nov-2016 18:01:51.181,103.32299593,2.03165011,19.0,11.0,36.0,67.6,0.2705448,1.2186487,9.196728,-0.034918368,1662.5,32.54901885986328,68.4000015258789,16.078432083129883,90.0,-0.034918367862701416
Tue Nov 01 18:01:53 GMT+08:00 2016,01-Nov-2016 18:01:52.180,103.32318316,2.03173812,20.0,12.0,37.0,66.4,0.9020155,1.1540052,10.681731,0.1180504,1668.0,32.54901885986328,72.0,16.078432083129883,90.0,0.11805039644241333
Tue Nov 01 18:01:54 GMT+08:00 2016,01-Nov-2016 18:01:53.181,103.32333165,2.03177182,18.5,11.0,37.0,71.2,0.65182143,1.1234791,9.831789,0.029929101,1675.0,32.54901885986328,66.5999984741211,16.47058868408203,90.0,0.02992910146713257
Tue Nov 01 18:01:55 GMT+08:00 2016,01-Nov-2016 18:01:54.184,103.32348486,2.031818,18.5,11.0,39.0,71.6,0.0664391,1.9249382,11.108498,0.16826004,1683.75,35.29411697387695,66.5999984741211,16.86274528503418,90.0,0.16826003789901733
Tue Nov 01 18:01:56 GMT+08:00 2016,01-Nov-2016 18:01:55.183,103.32366513,2.03190128,19.25,11.0,41.0,69.7,0.439336,1.3257892,8.58022,-0.09484786,1714.5,42.74509811401367,69.29999542236328,18.431373596191406,90.0,-0.09484785795211792
Tue Nov 01 18:01:57 GMT+08:00 2016,01-Nov-2016 18:01:56.181,103.32376896,2.03187741,16.5,12.0,39.0,76.6,0.23882163,1.816002,9.997588,0.055084407,1695.25,44.313724517822266,59.39999771118164,19.215686798095703,90.0,0.055084407329559326
Tue Nov 01 18:01:58 GMT+08:00 2016,01-Nov-2016 18:01:57.182,103.32392554,2.03188442,17.0,12.0,37.0,78.8,-0.09636662,1.5717934,10.153211,0.066360295,1723.25,44.313724517822266,61.19999694824219,19.215686798095703,90.0,0.06636029481887817
Tue Nov 01 18:01:59 GMT+08:00 2016,01-Nov-2016 18:01:58.181,103.32408255,2.03191959,17.25,12.0,37.0,78.2,-0.79008657,1.407192,7.715315,-0.17750454,1739.5,44.313724517822266,62.099998474121094,19.215686798095703,90.0,-0.1775045394897461
Tue Nov 01 18:02:00 GMT+08:00 2016,01-Nov-2016 18:01:59.184,103.32426651,2.03203401,19.5,10.0,38.0,69.3,-0.82779527,1.335366,10.117298,0.062686265,1739.0,43.92156982421875,70.19999694824219,19.215686798095703,90.0,0.0626862645149231
Tue Nov 01 18:02:01 GMT+08:00 2016,01-Nov-2016 18:02:00.180,103.32442041,2.03209463,19.0,11.0,37.0,68.6,-1.6819267,0.04070143,7.0605006,-0.24112421,1762.75,30.58823585510254,68.4000015258789,19.215686798095703,90.0,-0.2411242127418518
Tue Nov 01 18:02:02 GMT+08:00 2016,01-Nov-2016 18:02:01.181,103.32457911,2.03216793,18.75,11.0,37.0,65.9,-1.1719618,0.33159694,9.885659,0.034331977,1695.25,9.803921699523926,67.5,9.803921699523926,90.0,0.03433197736740112
Tue Nov 01 18:02:03 GMT+08:00 2016,01-Nov-2016 18:02:02.186,103.32472032,2.03225563,18.5,10.0,37.0,58.4,-1.0486604,1.0588357,9.375095,-0.013334513,1740.75,30.19607925415039,66.5999984741211,15.686274528503418,90.0,-0.013334512710571289
Tue Nov 01 18:02:04 GMT+08:00 2016,01-Nov-2016 18:02:03.181,103.32487021,2.03236816,18.5,11.0,37.0,56.7,-0.08499416,1.1180922,9.973047,0.042026103,1756.0,42.74509811401367,66.5999984741211,16.47058868408203,90.0,0.0420261025428772
Tue Nov 01 18:02:05 GMT+08:00 2016,01-Nov-2016 18:02:04.186,103.32500618,2.03247146,18.5,11.0,34.0,54.2,-0.20350714,1.8124107,9.842564,0.03939849,1764.25,44.313724517822266,66.5999984741211,18.431373596191406,90.0,0.03939849138259888
Tue Nov 01 18:02:06 GMT+08:00 2016,01-Nov-2016 18:02:05.182,103.32513169,2.03257215,18.5,10.0,35.0,52.3,-0.110731825,0.7799112,9.320028,-0.027558804,1714.0,43.92156982421875,66.5999984741211,18.431373596191406,91.0,-0.02755880355834961
Tue Nov 01 18:02:07 GMT+08:00 2016,01-Nov-2016 18:02:06.204,103.3252718,2.03268574,18.5,10.0,34.0,52.8,-0.42078096,0.6679823,10.171167,0.05893463,1613.75,10.588235855102539,66.5999984741211,9.803921699523926,91.0,0.05893462896347046
Tue Nov 01 18:02:08 GMT+08:00 2016,01-Nov-2016 18:02:07.181,103.32540358,2.03277816,18.25,10.0,35.0,54.1,0.64823014,1.4161704,9.714474,0.021908581,1592.0,10.588235855102539,65.69999694824219,9.803921699523926,90.0,0.021908581256866455
Tue Nov 01 18:02:09 GMT+08:00 2016,01-Nov-2016 18:02:08.183,103.32552669,2.03286549,17.5,10.0,34.0,55.6,1.3682863,1.049259,10.59135,0.11286229,1520.5,10.980392456054688,63.0,9.803921699523926,90.0,0.11286228895187378
Tue Nov 01 18:02:10 GMT+08:00 2016,01-Nov-2016 18:02:09.185,103.3256633,2.0329514,17.5,10.0,34.0,58.5,1.1366472,0.60453594,9.8515415,0.03177327,1483.5,11.372549057006836,63.0,9.803921699523926,90.0,0.031773269176483154
Tue Nov 01 18:02:11 GMT+08:00 2016,01-Nov-2016 18:02:10.182,103.32580096,2.03302319,18.0,11.0,36.0,61.5,1.5023615,0.7433996,9.878476,0.051450465,1424.75,11.372549057006836,64.79999542236328,9.803921699523926,90.0,0.051450464874506
Tue Nov 01 18:02:12 GMT+08:00 2016,01-Nov-2016 18:02:11.181,103.32595299,2.03311532,18.75,12.0,35.0,61.1,0.08439561,0.54408234,10.438121,0.08450776,1388.25,11.764705657958984,67.5,9.803921699523926,90.0,0.0845077633857727
Tue Nov 01 18:02:13 GMT+08:00 2016,01-Nov-2016 18:02:12.181,103.32608576,2.03311803,15.75,11.0,36.0,74.2,0.17417817,0.5614403,9.527725,-0.007927477,1352.25,12.15686321258545,56.69999694824219,9.803921699523926,90.0,-0.007927477359771729
Tue Nov 01 18:02:14 GMT+08:00 2016,01-Nov-2016 18:02:13.180,103.32619978,2.03314559,14.75,11.0,36.0,77.3,0.17537527,0.37708676,9.767146,0.015533686,1275.75,12.941176414489746,53.099998474121094,9.803921699523926,90.0,0.015533685684204102
Tue Nov 01 18:02:15 GMT+08:00 2016,01-Nov-2016 18:02:14.181,103.32630977,2.03315219,14.0,11.0,35.0,78.7,-0.16938977,0.45549688,9.529521,-0.008328855,1215.75,13.333333969116211,50.39999771118164,9.803921699523926,90.0,-0.008328855037689209
Tue Nov 01 18:02:16 GMT+08:00 2016,01-Nov-2016 18:02:15.181,103.32642623,2.03317148,13.5,11.0,37.0,81.1,-0.2741361,0.44831428,10.333375,0.07371229,1095.5,14.117647171020508,48.599998474121094,9.803921699523926,90.0,0.0737122893333435
Tue Nov 01 18:02:17 GMT+08:00 2016,01-Nov-2016 18:02:16.192,103.32654374,2.03318811,13.0,11.0,38.0,82.6,-0.5279215,-0.3274071,9.470264,-0.013556957,941.0,16.078432083129883,46.79999923706055,9.803921699523926,90.0,-0.013556957244873047
Tue Nov 01 18:02:18 GMT+08:00 2016,01-Nov-2016 18:02:17.182,103.32664781,2.03320598,11.75,11.0,39.0,80.5,-0.676362,-0.87328506,10.213066,0.06375414,944.5,17.254901885986328,42.29999923706055,9.803921699523926,90.0,0.063754141330719
Tue Nov 01 18:02:19 GMT+08:00 2016,01-Nov-2016 18:02:18.181,103.32674443,2.03323698,11.25,12.0,39.0,79.0,-1.1857284,-0.26276365,9.532514,-0.0014313459,763.25,18.039215087890625,40.5,9.803921699523926,90.0,-0.0014313459396362305
Tue Nov 01 18:02:20 GMT+08:00 2016,01-Nov-2016 18:02:19.188,103.32681064,2.03322989,9.5,13.0,40.0,81.1,-0.9415198,1.1180922,9.696517,0.01859945,719.75,21.568628311157227,34.20000076293945,9.803921699523926,90.0,0.01859945058822632
Tue Nov 01 18:02:21 GMT+08:00 2016,01-Nov-2016 18:02:20.181,103.32685855,2.03326523,7.5,12.0,40.0,69.0,-0.6380547,2.0153193,9.635465,0.02456814,669.0,22.352941513061523,27.0,18.039215087890625,90.0,0.024568140506744385
Tue Nov 01 18:02:22 GMT+08:00 2016,01-Nov-2016 18:02:21.180,103.32691704,2.0332769,7.5,13.0,40.0,70.4,-0.777517,1.9117701,9.499594,0.009947717,1646.75,47.05882263183594,27.0,20.0,90.0,0.009947717189788818
Tue Nov 01 18:02:23 GMT+08:00 2016,01-Nov-2016 18:02:22.180,103.32697276,2.03329071,7.25,14.0,39.0,71.6,-0.59256494,1.2120646,9.34038,-0.018990278,1700.5,8.235294342041016,26.099998474121094,9.803921699523926,90.0,-0.018990278244018555
Tue Nov 01 18:02:24 GMT+08:00 2016,01-Nov-2016 18:02:23.187,103.32701583,2.03337005,8.5,12.0,39.0,48.0,-0.13706805,1.5981296,9.661801,0.017373025,1393.75,38.82352828979492,30.599998474121094,16.47058868408203,90.0,0.01737302541732788
Tue Nov 01 18:02:25 GMT+08:00 2016,01-Nov-2016 18:02:24.181,103.32704848,2.03342054,8.25,12.0,38.0,47.0,0.8774749,1.3904326,9.665991,0.018472672,1394.0,36.86274719238281,29.69999885559082,16.47058868408203,90.0,0.018472671508789063
Tue Nov 01 18:02:26 GMT+08:00 2016,01-Nov-2016 18:02:25.182,103.32711814,2.03348291,9.0,12.0,38.0,53.9,2.1499932,1.5975311,9.724648,0.047215164,1020.0,12.941176414489746,32.39999771118164,9.803921699523926,90.0,0.047215163707733154
Tue Nov 01 18:02:27 GMT+08:00 2016,01-Nov-2016 18:02:26.181,103.32720394,2.03353816,9.5,12.0,38.0,57.2,2.2439656,0.19991584,9.870096,0.051001966,1040.0,10.196078300476074,34.20000076293945,9.803921699523926,90.0,0.05100196599960327
Tue Nov 01 18:02:28 GMT+08:00 2016,01-Nov-2016 18:02:27.183,103.32726967,2.03352462,8.0,11.0,38.0,80.9,2.3942018,1.8489223,9.945514,0.07867187,1169.5,27.843137741088867,28.799999237060547,14.509803771972656,90.0,0.07867187261581421
Tue Nov 01 18:02:29 GMT+08:00 2016,01-Nov-2016 18:02:28.181,103.3273392,2.03354475,7.75,11.0,37.0,84.9,2.5899277,1.5412674,10.2657385,0.10962182,1521.0,52.156864166259766,27.899999618530273,18.431373596191406,90.0,0.10962182283401489
Tue Nov 01 18:02:30 GMT+08:00 2016,01-Nov-2016 18:02:29.181,103.32742724,2.03352304,8.5,11.0,38.0,109.3,2.778471,1.146224,10.110714,0.09422916,1337.75,52.54901885986328,30.599998474121094,18.431373596191406,90.0,0.09422916173934937
Tue Nov 01 18:02:31 GMT+08:00 2016,01-Nov-2016 18:02:30.182,103.32749683,2.03348612,8.75,11.0,39.0,114.9,1.7818847,1.0654198,9.408015,0.0010962486,1204.5,45.490196228027344,31.5,14.901961326599121,90.0,0.0010962486267089844
Tue Nov 01 18:02:32 GMT+08:00 2016,01-Nov-2016 18:02:31.186,103.32751681,2.03338414,8.75,10.0,41.0,150.1,1.6573862,0.016759412,10.006566,0.05293554,1061.75,9.411765098571777,31.5,9.803921699523926,90.0,0.05293554067611694
Tue Nov 01 18:02:33 GMT+08:00 2016,01-Nov-2016 18:02:32.201,103.32752193,2.03332009,7.5,10.0,40.0,165.3,1.2372037,0.6979098,9.753978,0.003074944,978.5,19.60784339904785,27.0,9.803921699523926,90.0,0.003074944019317627
Tue Nov 01 18:02:34 GMT+08:00 2016,01-Nov-2016 18:02:33.194,103.32753388,2.03325142,7.0,10.0,43.0,178.9,1.3491327,0.9259575,9.686341,0.02038449,833.0,23.13725471496582,25.19999885559082,9.803921699523926,90.0,0.020384490489959717
Tue Nov 01 18:02:35 GMT+08:00 2016,01-Nov-2016 18:02:34.181,103.32752492,2.0331909,7.0,10.0,44.0,190.8,1.0486604,1.2078748,9.881469,0.03939742,955.25,28.235294342041016,25.19999885559082,9.803921699523926,90.0,0.03939741849899292
Tue Nov 01 18:02:36 GMT+08:00 2016,01-Nov-2016 18:02:35.181,103.32749519,2.03312812,7.25,11.0,44.0,196.0,0.75477207,1.3754689,10.053253,0.05620128,980.25,29.019607543945313,26.099998474121094,15.29411792755127,90.0,0.056201279163360596
Tue Nov 01 18:02:37 GMT+08:00 2016,01-Nov-2016 18:02:36.181,103.32748272,2.03306687,7.25,12.0,45.0,196.9,0.760159,1.8980033,9.419987,0.0016009212,1437.75,50.98039245605469,26.099998474121094,18.039215087890625,90.0,0.0016009211540222168
Tue Nov 01 18:02:38 GMT+08:00 2016,01-Nov-2016 18:02:37.181,103.32743536,2.03305855,6.25,12.0,44.0,224.2,1.6873137,2.0057425,9.758167,0.048974574,1600.0,51.37255096435547,22.5,20.39215660095215,90.0,0.048974573612213135
Tue Nov 01 18:02:39 GMT+08:00 2016,01-Nov-2016 18:02:38.181,103.32734714,2.03304853,7.75,11.0,43.0,247.0,1.0827777,1.8237832,9.390059,3.067851E-4,1635.5,52.156864166259766,27.899999618530273,20.784313201904297,90.0,3.0678510665893555E-4
Tue Nov 01 18:02:40 GMT+08:00 2016,01-Nov-2016 18:02:39.181,103.32727877,2.03302157,8.5,11.0,43.0,259.9,2.0386627,1.6286557,9.522937,0.025519311,1642.25,51.764705657958984,30.599998474121094,17.254901885986328,90.0,0.02551931142807007
Tue Nov 01 18:02:41 GMT+08:00 2016,01-Nov-2016 18:02:40.186,103.32718317,2.03301364,9.75,11.0,42.0,268.8,0.3333926,1.1270704,9.950901,0.040414155,1153.75,15.29411792755127,35.099998474121094,9.803921699523926,90.0,0.04041415452957153
Tue Nov 01 18:02:42 GMT+08:00 2016,01-Nov-2016 18:02:41.182,103.32710351,2.03301295,9.5,12.0,41.0,269.3,-0.8846575,1.6861166,9.940725,0.050747573,1101.75,60.39215850830078,34.20000076293945,13.333333969116211,90.0,0.050747573375701904
Tue Nov 01 18:02:43 GMT+08:00 2016,01-Nov-2016 18:02:42.181,103.32700887,2.03305539,10.0,13.0,37.0,277.4,-0.02633622,1.7304093,8.970475,-0.04971695,1690.75,54.509803771972656,36.0,21.568628311157227,91.0,-0.049716949462890625
Tue Nov 01 18:02:44 GMT+08:00 2016,01-Nov-2016 18:02:43.181,103.32691459,2.03309388,10.5,11.0,38.0,287.8,-1.5729905,2.309806,10.180744,0.09517962,1714.5,54.90196228027344,37.79999923706055,21.568628311157227,91.0,0.09517961740493774
Tue Nov 01 18:02:45 GMT+08:00 2016,01-Nov-2016 18:02:44.181,103.32682941,2.03314044,10.5,11.0,38.0,285.3,-1.513734,1.2210429,8.858546,-0.056482315,1697.0,35.29411697387695,37.79999923706055,21.568628311157227,91.0,-0.05648231506347656
Tue Nov 01 18:02:46 GMT+08:00 2016,01-Nov-2016 18:02:45.182,103.32674286,2.03315998,10.5,11.0,37.0,284.4,-1.882441,1.2611457,9.762358,0.040596426,1488.75,27.45098114013672,37.79999923706055,14.509803771972656,91.0,0.04059642553329468
Tue Nov 01 18:02:47 GMT+08:00 2016,01-Nov-2016 18:02:46.191,103.32667034,2.03316189,10.0,11.0,36.0,282.3,-0.9708488,0.9163807,10.019135,0.049345434,1397.5,15.686274528503418,36.0,9.803921699523926,91.0,0.049345433712005615
Tue Nov 01 18:02:48 GMT+08:00 2016,01-Nov-2016 18:02:47.182,103.32658514,2.03315691,10.0,12.0,36.0,277.9,-0.6123171,0.56682724,10.180145,0.06021124,1389.25,12.549019813537598,36.0,9.803921699523926,91.0,0.060211241245269775
Tue Nov 01 18:02:49 GMT+08:00 2016,01-Nov-2016 18:02:48.182,103.32649342,2.03316307,10.0,12.0,35.0,276.9,-1.2156559,0.724246,9.255983,-0.022958934,1379.5,10.196078300476074,36.0,9.803921699523926,91.0,-0.02295893430709839
Tue Nov 01 18:02:50 GMT+08:00 2016,01-Nov-2016 18:02:49.191,103.32638767,2.03313699,10.75,11.0,37.0,264.7,-0.3226187,0.89902276,10.188525,0.06213957,1330.0,7.843137264251709,38.70000076293945,9.803921699523926,91.0,0.06213957071304321
Tue Nov 01 18:02:51 GMT+08:00 2016,01-Nov-2016 18:02:50.181,103.32630083,2.03313886,10.75,11.0,37.0,262.6,-1.4568717,0.54049104,9.120711,-0.03786713,1308.0,8.235294342041016,38.70000076293945,9.803921699523926,91.0,-0.03786712884902954
Tue Nov 01 18:02:52 GMT+08:00 2016,01-Nov-2016 18:02:51.180,103.32620351,2.03308373,10.25,10.0,37.0,256.3,-1.4981717,1.3174095,8.062474,-0.13435018,1410.25,13.333333969116211,36.89999771118164,15.29411792755127,91.0,-0.13435018062591553
Tue Nov 01 18:02:53 GMT+08:00 2016,01-Nov-2016 18:02:52.180,103.32610653,2.03304038,10.25,10.0,35.0,255.0,-1.0755951,0.8331822,9.562442,0.0035817027,1368.5,8.235294342041016,36.89999771118164,9.803921699523926,91.0,0.003581702709197998
Tue Nov 01 18:02:54 GMT+08:00 2016,01-Nov-2016 18:02:53.182,103.32601305,2.03300521,10.25,10.0,35.0,254.2,-0.88525605,1.5526398,9.284714,-0.017170072,1310.5,21.176471710205078,36.89999771118164,14.509803771972656,91.0,-0.017170071601867676
Tue Nov 01 18:02:55 GMT+08:00 2016,01-Nov-2016 18:02:54.181,103.32591841,2.03297008,10.75,10.0,34.0,252.6,-0.046088383,1.5292963,9.662399,0.016225457,1407.5,24.3137264251709,38.70000076293945,14.509803771972656,91.0,0.016225457191467285
Tue Nov 01 18:02:56 GMT+08:00 2016,01-Nov-2016 18:02:55.181,103.32582175,2.03293584,10.75,10.0,34.0,250.4,-0.5470751,1.6831238,9.179369,-0.028051734,1430.25,25.490196228027344,38.70000076293945,14.509803771972656,92.0,-0.02805173397064209
Tue Nov 01 18:02:57 GMT+08:00 2016,01-Nov-2016 18:02:56.181,103.32572529,2.03289486,10.75,10.0,34.0,247.5,-0.6464345,0.98341835,10.18254,0.06388503,1340.0,7.058823585510254,38.70000076293945,9.803921699523926,92.0,0.06388503313064575
Tue Nov 01 18:02:58 GMT+08:00 2016,01-Nov-2016 18:02:57.181,103.32562714,2.03284482,11.0,10.0,33.0,242.9,0.019752163,1.0169371,10.180145,0.061898172,1385.5,26.27450942993164,39.599998474121094,9.803921699523926,92.0,0.06189817190170288
Tue Nov 01 18:02:59 GMT+08:00 2016,01-Nov-2016 18:02:58.185,103.32553442,2.03280155,11.0,11.0,32.0,242.2,-0.34715924,1.9165585,10.287885,0.08634335,1420.5,25.882352828979492,39.599998474121094,14.509803771972656,92.0,0.08634334802627563
Tue Nov 01 18:03:00 GMT+08:00 2016,01-Nov-2016 18:02:59.182,103.32543552,2.03273175,11.75,12.0,31.0,238.7,0.56323594,1.7082629,10.016143,0.056346595,1390.25,25.882352828979492,42.29999923706055,14.901961326599121,92.0,0.056346595287323
Tue Nov 01 18:03:01 GMT+08:00 2016,01-Nov-2016 18:03:00.183,103.32534401,2.03265132,12.25,12.0,31.0,234.6,0.09696517,1.0193313,9.291298,-0.028140903,1604.25,33.33333206176758,44.099998474121094,17.647058486938477,92.0,-0.028140902519226074
Tue Nov 01 18:03:02 GMT+08:00 2016,01-Nov-2016 18:03:01.181,103.32524263,2.03259755,11.25,10.0,33.0,232.8,-0.029927522,0.107140526,9.136273,-0.04960853,1439.5,23.92156982421875,40.5,13.72549057006836,92.0,-0.04960852861404419
Tue Nov 01 18:03:03 GMT+08:00 2016,01-Nov-2016 18:03:02.180,103.32515469,2.0325334,11.25,10.0,34.0,231.2,0.63087213,1.1180922,10.348338,0.08196288,1428.5,23.92156982421875,40.5,13.72549057006836,92.0,0.08196288347244263
Tue Nov 01 18:03:04 GMT+08:00 2016,01-Nov-2016 18:03:03.180,103.32507831,2.0324799,11.25,10.0,32.0,231.2,0.023343466,0.82719666,10.486005,0.091233075,1423.0,24.705883026123047,40.5,13.72549057006836,92.0,0.09123307466506958
Tue Nov 01 18:03:05 GMT+08:00 2016,01-Nov-2016 18:03:04.185,103.32499845,2.03242392,11.25,10.0,30.0,231.5,0.61770403,0.6488287,8.974067,-0.061665654,1419.75,24.3137264251709,40.5,13.72549057006836,93.0,-0.06166565418243408
Tue Nov 01 18:03:06 GMT+08:00 2016,01-Nov-2016 18:03:05.181,103.32492668,2.03236774,10.75,10.0,32.0,231.9,-0.45250413,0.7320272,9.993398,0.041465342,1394.5,12.15686321258545,38.70000076293945,9.803921699523926,93.0,0.04146534204483032
